No.,Labels,Tweets,Happiness,Sadness,Anger,Disgust,Surprise,Fear,Sentiment
18902,0,คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม อยากปิดเสียงทั้งวงสนทนาไปเลย ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม #ครอบครัว,0,0,1,0,0,0,0
18903,0,บางคนอ่านแค่สองบรรทัดแล้วสรุปทั้งเล่ม แล้วฟังครึ่งเดียวแล้วมั่นใจเต็มร้อยนี่เก่งเกิน อ่ะ #ชีวิต,0,0,1,0,0,0,0
18904,0,พอเพื่อนร่วมงานส่งรูปกลุ่มเมื่อหลายเดือนก่อนมา ขอพื้นที่หายใจยังโดนถามว่าจะเยอะอะไรนัก เหมือนต้องขอโทษที่ไม่พอดีกับกรอบเขา ไม่อยากเสียเสียงไปมากกว่านี้ #ครอบครัว,0,0,1,0,0,1,0
18905,0,ตอนยืนรอไมโครเวฟที่หน้าเครื่องถ่ายเอกสาร ขออธิบายให้จบยังเหมือนต้องต่อคิวขออนุญาต ฝากคิดก่อนพูดบ้าง แฮ่ #โลกออนไลน์,0,0,1,0,0,0,0
18906,0,ตอนวางมือถือคว่ำหน้าที่หน้าต่างบานเดิม ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง เอาที่ทุกคนสบายใจเลย หรอ #ระบาย,0,0,1,0,0,0,0
18907,0,อยู่ตรงหน้าร้านสะดวกซื้อแล้ว คนบางคนเปิดปากทีเหมือนปิดประตูทุกทางออก ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป ว่ะ #เรื่องเล็กที่ไม่เล็ก,0,0,1,0,0,0,0
18908,0,พอแม่ส่งstatus สีเทาๆในแอปมา คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม พูดแบบนี้แล้วหวังให้คนฟังไม่เป็นไรได้ยังไง ขอปิดบทสนทนานี้ก่อน #บ่นกับตัวเอง,0,0,1,0,0,0,0
18909,0,แค่กระเป๋าผ้าบนหน้าชั้นวางรองเท้าก็พาให้คิดว่า ไม่ใช่ทุกเรื่องต้องเทียบกับคนที่ลำบากกว่า เลย #วนลูปเดิม,0,0,1,0,0,0,0
18910,0,กูไม่ได้ขอเวที แค่ขอพื้นที่หนึ่งประโยค เหมือนต้องขอโทษที่ไม่พอดีกับกรอบเขา ขอถอยก่อนจะหลุดคำแรง #ปล่อยไว้ตรงนี้,0,0,1,0,0,0,0
18911,0,แค่รีโมทแอร์บนหน้าชั้นวางรองเท้าก็พาให้คิดว่า คนที่ไม่เคยอยู่ในเหตุการณ์ชอบเล่าเหมือนเห็นทุกมุม จ้า #วันนี้ก็ประมาณนี้,0,0,1,0,0,0,0
18912,0,หลังอาบน้ำเสร็จ บางคนอ่านแค่สองบรรทัดแล้วสรุปทั้งเล่ม เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง ละคือ #แค่บ่น,0,0,1,0,0,0,0
18913,0,เพื่อนในกลุ่มพูดไม่กี่คำ แต่พอเราไม่ตอบก็ว่าเมิน พอตอบยาวก็ว่าเยอะ ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป เลย #ไม่ต้องตอบก็ได้,0,0,1,0,0,0,0
18914,0,คนในสายประชุมพูดไม่กี่คำ แต่ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม เออ #โต๊ะทำงาน,0,0,1,0,0,0,0
18915,0,ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง อยากปิดเสียงทั้งวงสนทนาไปเลย ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป #เรื่องเล็กที่ไม่เล็ก,0,0,1,0,0,0,0
18916,0,พอคนที่โต๊ะข้างๆส่งท่อนเพลงใน reelsมา บางคนยื่นคำตัดสินมาไวกว่าแก้วน้ำอีก เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง ไม่อยากเสียเสียงไปมากกว่านี้ #หอพัก!!,1,0,1,0,0,0,0
18917,0,ตอนเปิดประตูตึก คนในบ้านเก่งมากเรื่องทำให้คนหนึ่งคนต้องขอโทษก่อนหายใจ เหมือนต้องขอโทษที่ไม่พอดีกับกรอบเขา แล้วก็ขอถอยก่อนจะหลุดคำแรง #ประโยคค้างหัว,0,0,1,1,0,0,0
18918,0,ตอนยืนรอไมโครเวฟ คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ เหมือนเค้าต้องเป็นฝ่ายเก็บเศษทุกครั้ง แล้วก็ไม่อยากเสียเสียงไปมากกว่านี้ #เสียงในหัว,0,0,1,0,0,0,0
18919,0,ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว ว่ะ ไม่อยากเสียเสียงไปมากกว่านี้ #โตไปก็ไม่ง่าย พอ,0,0,1,0,0,0,0
18920,0,บางคนอ่านแค่สองบรรทัดแล้วสรุปทั้งเล่ม เหมือนหูฟังข้างเดียวที่ถูกปิดทิ้งไว้ เหมือนต้องขอโทษที่ไม่พอดีกับกรอบเขา #ระบาย,0,0,1,0,0,0,0
18921,0,ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง มันไม่ใช่การช่วย มันคือการกดให้ต่ำกว่าเดิม ไม่อยากเสียเสียงไปมากกว่านี้ #กลางคืนมันยาว พอ,0,0,1,1,0,0,0
18922,0,ไม่ใช่ทุกเรื่องต้องเทียบกับคนที่ลำบากกว่า แบบงงๆ ไม่อยากเสียเสียงไปมากกว่านี้ #โตแล้วเหนื่อย,0,0,1,0,0,0,0
18923,0,หลังล้างจานเสร็จเห็นstory ที่หมดอายุไปแล้วแล้ว คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม มันไม่แฟร์แบบเห็นได้ชัด #อย่าตัดสินกันง่ายๆ,0,0,1,0,0,0,0
18924,0,ตอนนั่งพับผ้าในหลังห้องเรียน แอดมินกลุ่มไม่ได้พูดอะไร แต่เอาคำว่าหวังดีมาแปะบนประโยคแข็งๆมันไม่ได้ทำให้นุ่มขึ้น ฝากคิดก่อนพูดบ้าง #ไม่รู้จะเล่าให้ใครฟัง,0,1,1,0,0,0,0
18925,0,ข้อความจากบอทแจ้งงานทำให้คิดว่า ถามเหมือนฟังแต่หน้าเตรียมตัดสินมาแล้ว พอแล้วจริงๆ #พื้นที่เล็กๆ //เงียบ,0,0,1,0,0,0,0
18926,0,story ที่หมดอายุไปแล้วทำให้คิดว่า บางคนยื่นคำตัดสินมาไวกว่าแก้วน้ำอีก ฝากคิดก่อนพูดบ้าง #เรื่องเล็กที่ไม่เล็ก,0,0,1,0,0,0,0
18927,0,แค่รีโมทแอร์บนโต๊ะกินข้าวก็พาให้คิดว่า คนบางคนเปิดปากทีเหมือนปิดประตูทุกทางออก เนอะ #แค่บ่น,0,0,1,0,0,0,0
18928,0,ลูกค้าพูดไม่ได้กี่คำ แต่ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง วันนี้ไม่เหลือพื้นที่ให้นุ่มแล้ว เอาจริง #หอพัก,0,0,1,0,0,0,0
18929,0,อีเมลนัดประชุมเช้าทำให้คิดว่า ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว วันนี้ไม่เหลือพื้นที่ให้นุ่มแล้ว #คืนยาวๆ,0,0,1,0,0,1,0
18930,0,ตอนเปิดกล้องประชุม ข้อความสั้นๆจากคนในบ้านโผล่มา มันไม่ใช่การช่วย มันคือการกดให้ต่ำกว่าเดิม วันนี้ไม่เหลือพื้นที่ให้นุ่มแล้ว มาก #โลกออนไลน์,0,0,1,1,0,0,0
18931,0,หลังเลิกประชุม เอาคำว่าหวังดีมาแปะบนประโยคแข็งๆมันไม่ได้ได้ทำให้นุ่มขึ้น ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป จ้า #แชทเก่า,0,0,1,0,0,0,0
18932,0,ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว แล้วแล้วสุดท้ายทุกคนก็โยนความหนักไว้ที่เดิม วะ #ครอบครัว,0,0,1,0,0,0,0
18933,0,อยู่ตรงปลายเตียงแล้ว คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป ละ #ไม่รู้จะเล่าให้ใครฟัง??,0,0,1,0,0,0,0
18934,0,รุ่นน้องพูดไม่กี่คำ แต่กูไม่ได้ขอเวที แค่ขอพื้นที่หนึ่งประโยค ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม หรอ #พรุ่งนี้จะไหวไหม,0,0,1,0,0,1,0
18935,0,อยู่ตรงหน้าชั้นวางรองเท้าแล้ว คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม พอแล้วจริงๆ ไม่รู้ดิ #อย่าตัดสินกันง่ายๆ,0,0,1,0,0,0,0
18936,0,ขอพื้นที่หายใจยังโดนถามว่าจะเยอะอะไรนัก เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม #ปล่อยไว้ตรงนี้,1,0,1,0,0,1,0
18937,0,ตอนหยิบแก้วน้ำ คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ เหมือนมีคนจุดไฟแล้วบอกให้เค้าถือแก้วน้ำเอง แล้วก็ไม่อยากเสียเสียงไปมากกว่านี้ #ห้องนอน,1,0,1,0,0,1,0
18938,0,ตอนเปิดตู้เสื้อผ้า บางคนพูดเหมือนเอาไม้บรรทัดของตัวเองมาวัดชีวิตเรา มันไม่แฟร์แบบเห็นได้ชัด แล้วก็ขอถอยก่อนจะหลุดคำแรง #ชีวิต,0,0,1,0,0,0,0
18939,0,ไม่ใช่ทุกเรื่องต้องเทียบกับคนที่ลำบากกว่า เห้อ ขอถอยก่อนจะหลุดคำแรง #ทวิตระบาย,0,0,1,0,0,0,0
18940,0,ตอนคนในบ้านหลับหมด ขออธิบายให้จบยังเหมือนต้องต่อคิวขออนุญาต อยากปิดเสียงทั้งวงสนทนาไปเลย แล้วก็วันนี้ไม่ได้เหลือพื้นที่ให้นุ่มแล้ว #คำถามเดิม,0,0,1,1,0,0,0
18941,0,ตอนนั่งพับผ้าเห็นแชทที่ปักหมุดไว้แล้ว ไม่ใช่ทุกเรื่องต้องเทียบกับคนที่ลำบากกว่า เหมือนเราต้องเป็นฝ่ายเก็บเศษทุกครั้ง #ขอพักแป๊บ,0,0,1,0,0,0,0
18942,0,พอคนในแชทส่งท่อนเพลงใน reelsมา คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ มันไม่แฟร์แบบเห็นได้ชัด ฝากคิดก่อนพูดบ้าง #mentalhealth,0,0,1,0,0,0,0
18943,0,ตอนรถไฟฟ้าใกล้ถึงสถานีในโรงอาหาร หัวหน้าไม่ได้พูดอะไร แต่ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว ฝากคิดก่อนพูดบ้าง #วนลูปเดิม,0,0,1,0,0,0,0
18944,0,ตอนเปิดตู้เสื้อผ้าแค่วางคืนกระดาษโน้ตก็ทำให้คิดว่า คนบางคนเปิดปากทีเหมือนปิดประตูทุกทางออก พูดแบบนี้แล้วหวังให้คนฟังไม่เป็นไรได้ยังไง #เสียงในหัว,0,0,1,1,0,0,0
18945,0,ตอนฝนหยุดใหม่ๆเห็นคลิปที่ดูค้างไว้แล้ว คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง #อย่าตัดสินกันง่ายๆ,1,0,1,0,0,0,0
18946,0,แค่ซองเอกสารบนทางเดินหน้าห้องก็พาให้คิดว่า บางคนยื่นคำตัดสินมาไวกว่าแก้วน้ำอีก ก็นั่นแหละ #เรื่องในหัว,1,0,1,0,0,0,0
18947,0,ตอนยืนรอไมโครเวฟ บางคนยื่นคำตัดสินมาไวกว่าแก้วน้ำอีก ฟังครึ่งเดียวแล้วมั่นใจเต็มร้อยนี่เก่งเกิน ไม่รู้ดิ #พักก่อน,0,0,1,0,0,0,0
18948,0,ขออธิบายให้จบยังเหมือนต้องต่อคิวขออนุญาต เหมือนกระเป๋าผ้าที่ถูกพิมพ์ทิ้งไว้ เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง #พรุ่งนี้จะไหวไหม,1,0,1,0,0,1,0
18949,0,คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ เหมือนต้องขอโทษที่ไม่พอดีกับกรอบเขา ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป #ครอบครัว,0,0,1,0,0,0,0
18950,0,รูปที่เคยลืมลบทำให้คิดว่า ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง ไม่อยากเสียเสียงไปมากกว่านี้ #ไม่ต้องตอบก็ได้,0,0,1,0,0,0,0
18951,0,ตอนนั่งพับผ้าในโต๊ะกินข้าว ลูกค้าไม่ได้พูดอะไร แต่บางคนพูดเหมือนเอาไม้บรรทัดของตัวเองมาวัดชีวิตเรา ฝากคิดก่อนพูดบ้าง #แชทเก่า,0,0,1,0,0,0,0
18952,0,ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว แบบงงๆ ขอถอยก่อนจะหลุดคำแรง #วนลูปเดิม??,0,0,1,0,0,0,0
18953,0,ก่อนออกไปเรียน ประโยคใน caption คนอื่นโผล่มา พูดแบบนี้แล้วหวังให้คนฟังไม่เป็นไรได้ยังไง วันนี้ไม่เหลือพื้นที่ให้นุ่มแล้ว เอาจริง #พื้นที่ปลอดภัย,1,0,1,0,0,0,0
18954,0,แค่รองเท้าที่ยังไม่เก็บบนหน้าจอแล็ปท็อปก็พาให้คิดว่า คอมเมนต์บางอันเหมือนเอาหินมาวางบนอกคนอื่น แค่นี้ก่อน #เรื่องของใจ,0,0,1,0,0,0,0
18955,0,ตอนเครื่องซักผ้าหยุด เมลที่ขึ้นว่า urgentโผล่มา เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง พอแล้วจริงๆ เออ #เรื่องของใจ,0,0,1,0,1,0,0
18956,0,แค่บัตรพนักงานบนหน้าประตูหอก็พาให้คิดว่า อย่าใช้คำว่ารักเป็นเหตุผลให้พูดอะไรก็ได้ อ่ะ #วันแย่ๆ,0,0,1,0,0,0,0
18957,0,อัลบั้มรูปที่เด้งย้อนวันทำให้คิดว่า เอาคำว่าหวังดีมาแปะบนประโยคแข็งๆมันไม่ได้ทำให้นุ่มขึ้น ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป #โตไปก็ไม่ง่าย พอ,0,0,1,0,0,0,0
18958,0,เช้ามืดวันนี้ บางคนพูดเหมือนเอาไม้บรรทัดของตัวเองมาวัดชีวิตเรา เหมือนเราต้องเป็นฝ่ายเก็บเศษทุกครั้ง แล้วก็ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม #mentalhealth,0,0,1,0,0,0,0
18959,0,story ที่หมดอายุไปแล้วทำให้คิดว่า ถามเหมือนฟังแต่หน้าเตรียมตัดสินมาแล้ว ไม่อยากเสียเสียงไปมากกว่านี้ #ครอบครัว,0,0,1,0,0,0,0
18960,0,ตอนฟ้ากำลังมืดในข้างตู้กดน้ำ คนที่เพิ่งรู้จักไม่ได้พูดอะไร แต่ไม่ใช่ทุกเรื่องต้องเทียบกับคนที่ลำบากกว่า วันนี้ไม่เหลือพื้นที่ให้นุ่มแล้ว #เสียงในหัว อืม,0,0,1,0,0,0,0
18961,0,ขออธิบายให้จบยังเหมือนต้องต่อคิวขออนุญาต คือจะให้เป็นเฟอร์นิเจอร์ใช่ไหม ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป #ปล่อยไว้ตรงนี้,0,0,1,0,0,0,0
18962,0,เช้ามืดวันนี้ ถามเหมือนฟังแต่หน้าเตรียมตัดสินมาแล้ว วันนี้ไม่เหลือพื้นที่ให้นุ่มแล้ว ก็นั่นแหละ #คืนนี้ยาว,0,0,1,0,0,0,0
18963,0,คนในแชทพูดไม่กี่คำ แต่ขออธิบายให้จบยังเหมือนต้องต่อคิวขออนุญาต ไม่อยากเสียเสียงไปมากกว่านี้ จ้า #โต๊ะทำงาน,0,0,1,0,0,0,0
18964,0,คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม มันทำให้คำอธิบายของเรากลายเป็นของไม่มีราคา แบบนี้อีกแล้ว #หอพัก,0,0,1,0,0,0,0
18965,0,ตอนวางมือถือคว่ำหน้า เอาคำว่าหวังดีมาแปะบนประโยคแข็งๆมันไม่ได้ทำให้นุ่มขึ้น เหมือนมีคนจุดไฟแล้วบอกให้กูถือแก้วน้ำเอง แฮ่ #เรื่องของใจ อืม,1,0,1,0,0,0,0
18966,0,คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม อยากปิดเสียงทั้งวงสนทนาไปเลย วันนี้ไม่เหลือพื้นที่ให้นุ่มแล้ว #วัยทำงาน,0,0,1,0,0,0,0
18967,0,ตอนจ่ายเงินหน้าร้าน แชทที่ archive ไว้โผล่มา มันไม่ใช่การช่วย มันคือการกดให้ต่ำกว่าเดิม ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป #วันแย่ๆ,0,1,1,0,0,0,0
18968,0,ตอนเปิดประตูตึกที่หลังห้องเรียน บางคนยื่นคำตัดสินมาไวกว่าแก้วน้ำอีก ไม่อยากเสียเสียงไปมากกว่านี้ ว่ะ #โตไปก็ไม่ง่าย,0,0,1,0,0,1,0
18969,0,พอคนในสายประชุมส่งคลิปที่ดูค้างไว้มา บางคนอ่านแค่สองบรรทัดแล้วสรุปทั้งเล่ม มันไม่ใช่การช่วย มันคือการกดให้ต่ำกว่าเดิม ไม่อยากเสียเสียงไปมากกว่านี้ #เรื่องของใจ ...,0,0,1,0,1,0,0
18970,0,ตอนเห็นนาฬิกาเกินเที่ยงคืนแค่ปิดกุญแจห้องก็ทำให้คิดว่า ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง #เรื่องของใจ,1,0,1,0,0,1,0
18971,0,คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ มันทำให้คำอธิบายของเรากลายเป็นของไม่มีราคา ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม #ปล่อยไว้ตรงนี้,0,0,1,0,0,0,0
18972,0,อย่าใช้คำว่ารักเป็นเหตุผลให้พูดอะไรก็ได้ มันทำให้คำอธิบายของเรากลายเป็นของไม่มีราคา แบบนี้อีกแล้ว #หอพัก,0,0,1,0,0,0,0
18973,0,แค่ไฟหัวเตียงบนโต๊ะกินข้าวก็พาให้คิดว่า บางคนอ่านแค่สองบรรทัดแล้วสรุปทั้งเล่ม อะ #แค่บ่น,0,0,1,0,0,0,0
18974,0,พอคนที่เคยสนิทส่งข้อความจากบอทแจ้งงานมา คนบางคนเปิดปากทีเหมือนปิดประตูทุกทางออก มันไม่ใช่การช่วย มันคือการกดให้ต่ำกว่าเดิม ขอถอยก่อนจะหลุดคำแรง #บันทึกกลางคืน,0,0,1,0,0,1,0
18975,0,ช่วงไฟในหอดับในโต๊ะทำงานรกๆ คนที่นั่งข้างหลังม่ะได้พูดอะไร แต่บางคนอ่านแค่สองบรรทัดแล้วสรุปทั้งเล่ม ไม่อยากเสียเสียงไปมากกว่านี้ #โลกออนไลน์,0,0,1,0,0,0,0
18976,0,ตอนเปิดประตูตึกที่ทางเข้าตึก บางคนพูดเหมือนเอาไม้บรรทัดของตัวเองมาวัดชีวิตเรา ฝากคิดก่อนพูดบ้าง อ่ะ #โตแล้วเหนื่อย,0,0,1,0,0,0,0
18977,0,หลังอาบน้ำเสร็จ คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ มันไม่ใช่การช่วย มันคือการกดให้ต่ำกว่าเดิม แล้วก็เอาที่ทุกคนสบายใจเลย #ปล่อยไว้ตรงนี้,0,0,1,0,0,0,0
18978,0,ตอนรอไฟเขียว คอมเมนต์ที่คนอื่นตอบกันโผล่มา มันไม่แฟร์แบบเห็นได้ชัด พอแล้วจริงๆ เนอะ #โตแล้วเหนื่อย??,0,0,1,0,0,0,0
18979,0,ตอนแสงเช้าเข้าห้อง คนที่ไม่เคยอยู่ในเหตุการณ์ชอบเล่าเหมือนเห็นทุกมุม เอาที่ทุกคนสบายใจเลย อีกละ #วันแย่ๆ,0,0,1,0,0,0,0
18980,0,คอมเมนต์บางอันเหมือนเอาหินมาวางบนอกคนอื่น เหมือนแก้วน้ำเย็นชืดที่ถูกเก็บทิ้งไว้ เหมือนเราต้องเป็นฝ่ายเก็บเศษทุกครั้ง #ห้องนอน,0,0,1,0,0,0,0
18981,0,คอมเมนต์บางอันเหมือนเอาหินมาวางบนอกคนอื่น อะ ฝากคิดก่อนพูดบ้าง #ระบาย,0,0,1,0,0,0,0
18982,0,ตอนเปิดตู้เสื้อผ้า พอเราไม่ตอบก็ว่าเมิน พอตอบยาวก็ว่าเยอะ ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม ละ #แค่บ่น,0,0,1,0,0,0,0
18983,0,บางคนยื่นคำตัดสินมาไวกว่าแก้วน้ำอีก อีกละ ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม #ระบาย,0,0,1,0,0,0,0
18984,0,เอาคำว่าหวังดีมาแปะบนประโยคแข็งๆมันไม่ได้ทำให้นุ่มขึ้น อะ พอแล้วจริงๆ #วันแย่ๆ,0,0,1,0,0,0,0
18985,0,ตอนรถไฟฟ้าใกล้ถึงสถานี แจ้งเตือนจากแอปเดิมโผล่มา เหมือนต้องขอโทษที่ไม่ได้พอดีกับกรอบเขา ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม อะ #ฮีลใจ,0,0,1,1,0,1,0
18986,0,ระหว่างเก็บกระเป๋าแค่เลื่อนปากกาแห้งๆก็ทำให้คิดว่า ไม่ใช่ทุกเรื่องต้องเทียบกับคนที่ลำบากกว่า ทำไมคนที่ทำแผลให้ลึกขึ้นชอบเรียกตัวเองว่าคนช่วย #แค่บ่น,1,0,1,0,0,0,0
18987,0,พออาจารย์ส่งท่อนเพลงใน reelsมา คนที่ไม่เคยอยู่ในเหตุการณ์ชอบเล่าเหมือนเห็นทุกมุม เหมือนเค้าต้องเป็นฝ่ายเก็บเศษทุกครั้ง พอแล้วจริงๆ #โลกออนไลน์,0,0,1,0,0,0,0
18988,0,คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม คือจะให้เป็นเฟอร์นิเจอร์ใช่ไหม แบบนี้อีกแล้ว #โต๊ะทำงาน จบ,0,0,1,0,0,0,0
18989,0,ตอนเปิดกล้องประชุมที่หน้าชั้นวางรองเท้า คอมเมนต์บางอันเหมือนเอาหินมาวางบนอกคนอื่น ฝากคิดก่อนพูดบ้าง แง #วนลูปเดิม,0,0,1,0,0,0,0
18990,0,ตอนแสงเช้าเข้าห้องเห็นแชทที่ archive ไว้แล้ว บางคนอ่านแค่สองบรรทัดแล้วสรุปทั้งเล่ม มันไม่แฟร์แบบเห็นได้ชัด #เหนื่อย,0,0,1,0,0,0,0
18991,0,ตอนถอดรองเท้าหน้าห้องที่หลังห้องเรียน ไม่ใช่ทุกเรื่องต้องเทียบกับคนที่ลำบากกว่า ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป จริงๆ #ชีวิต,0,0,1,0,0,0,0
18992,0,แค่รีโมทแอร์บนหน้าลิฟต์ก็พาให้คิดว่า พูดดีๆไปกี่รอบก็โดนตัดเหลือแค่คำที่เขาอยากได้ยิน #ครอบครัว,0,0,1,0,0,0,0
18993,0,ตอนเปิดประตูตึกที่หน้าประตูหอ ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง ขอถอยก่อนจะหลุดคำแรง ก็นั่นแหละ #คืนนี้ยาว ㅠㅠ,0,0,1,1,0,0,0
18994,0,คำแนะนำที่ไม่ได้ฟังบริบทก่อนมันเหมือนของมีคม ทำไมคนที่ทำแผลให้ลึกขึ้นชอบเรียกตัวเองว่าคนช่วย แบบนี้อีกแล้ว #เหนื่อย,0,0,1,0,0,0,0
18995,0,เอาคำว่าหวังดีมาแปะบนประโยคแข็งๆมันไม่ได้ทำให้นุ่มขึ้น แล้วแล้วสุดท้ายทุกคนก็โยนความหนักไว้ที่เดิม ก็นั่นแหละ #มนุษย์กลางคืน,0,1,1,0,0,0,0
18996,0,ประโยคใต้คลิปสั้นทำให้คิดว่า ประโยคว่าโตแล้วต้องทนบางทีควรโยนทิ้งไปได้แล้ว ถ้าฟังไม่ครบก็อย่าเพิ่งสรุป #ประโยคค้างหัว,0,0,1,0,0,0,0
18997,0,ตอนเปิดตู้เสื้อผ้า อย่าใช้คำว่ารักเป็นเหตุผลให้พูดอะไรก็ได้ เหมือนมีคนจุดไฟแล้วบอกให้เราถือแก้วน้ำเอง ละ #แชทเก่า,0,1,1,0,0,0,0
18998,0,ระหว่างรอข้าว ขออธิบายให้จบยังเหมือนต้องต่อคิวขออนุญาต เอาที่ทุกคนสบายใจเลย แค่นี้ก่อน #ฮีลใจ,0,0,1,0,0,0,0
18999,0,ข้อความจากบอทแจ้งงานทำให้คิดว่า ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง เอาที่ทุกคนสบายใจเลย #โลกออนไลน์,0,0,1,0,0,0,0
19000,0,พอหัวหน้าส่งเพลงที่ระบบสุ่มมามา อย่าใช้คำว่ารักเป็นเหตุผลให้พูดอะไรก็ได้ มันไม่แฟร์แบบเห็นได้ชัด ขอปิดบทสนทนานี้ก่อน #วนลูปเดิม,0,0,1,0,0,0,0
19001,0,ไฟล์งานที่ยังไม่เปิดทำให้คิดว่า คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ ขอปิดบทสนทนานี้ก่อน #โต๊ะทำงาน ㅠㅠ,0,0,1,0,0,0,0
19002,0,ตอนฝนหยุดใหม่ๆเห็นอีเมลนัดประชุมเช้าแล้ว คนในบ้านเก่งมากเรื่องทำให้คนหนึ่งคนต้องขอโทษก่อนหายใจ อยากปิดเสียงทั้งวงสนทนาไปเลย #โลกออนไลน์,0,0,1,0,0,0,0
19003,0,ตอนรอไฟเขียว ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม แบบงงๆ #แชทเก่า,0,1,1,0,0,0,0
19004,0,ถามเหมือนฟังแต่หน้าเตรียมตัดสินมาแล้ว เหมือนไฟหัวเตียงที่ถูกยกทิ้งไว้ แล้วสุดท้ายทุกคนก็โยนความหนักไว้ที่เดิม #ขอพักแป๊บ,0,0,1,0,0,0,0
19005,0,ไฟล์งานที่ยังไม่เปิดทำให้คิดว่า คำว่าเรื่องแค่นี้จากปากคนอื่นเบามากจริงๆ ไม่อยากอธิบายซ้ำให้เหนื่อยกว่าเดิม #ไม่รู้จะเริ่มยังไง,0,0,1,0,0,0,0
19006,0,ขอเงียบก็หาว่าประชด ขอพูดก็หาว่าเถียง แล้วทำไมคนที่ทำแผลให้ลึกขึ้นชอบเรียกตัวเองว่าคนช่วย มาก #บันทึกกลางคืน,0,0,1,1,0,0,0
